
episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers

episode,successRate,timeRemaining,seekCount,velocity,range,numActiveSeekers
847,S,4668,1,325,20,2
848,S,4999,0,325,20,2
765,S,4531,0,325,20,1
766,S,4999,0,325,20,1
849,S,4881,1,325,20,2
850,S,4999,0,325,20,2
801,S,4375,2,325,20,2
802,S,4999,0,325,20,2
777,S,4745,1,325,20,1
778,S,4999,0,325,20,1
779,S,4588,0,325,20,1
780,S,4999,0,325,20,1
779,S,4583,0,325,20,1
780,S,4999,0,325,20,1
671,S,4574,0,325,20,1
672,S,4999,0,325,20,1
700,S,4575,0,325,20,1
701,S,4999,0,325,20,1
761,S,4635,0,325,20,1
762,S,4999,0,325,20,1
684,S,4641,0,325,20,1
685,S,4999,0,325,20,1
803,S,4798,1,325,20,2
804,S,4999,0,325,20,2
751,S,4586,0,325,20,1
752,S,4999,0,325,20,1
779,S,4631,1,325,20,1
780,S,4999,0,325,20,1
702,S,4743,0,325,20,1
703,S,4999,0,325,20,1
871,S,4357,0,325,20,2
872,S,4999,0,325,20,2
673,S,4709,0,325,20,1
674,S,4999,0,325,20,1
753,S,4812,0,325,20,1
754,S,4999,0,325,20,1
767,S,4427,0,325,20,1
768,S,4999,0,325,20,1
781,S,4629,2,325,20,1
782,S,4999,0,325,20,1
781,S,4876,1,325,20,1
782,S,4999,0,325,20,1
686,S,4649,0,325,20,1
687,S,4999,0,325,20,1
873,S,4825,1,325,20,2
874,S,4999,0,325,20,2
805,S,4594,1,325,20,2
806,S,4999,0,325,20,2
783,S,4738,0,325,20,1
784,S,4999,0,325,20,1
781,S,4305,1,325,20,1
782,S,4999,0,325,20,1
763,S,4324,0,325,20,1
764,S,4999,0,325,20,1
769,S,4562,0,325,20,1
770,S,4999,0,325,20,1
783,S,4525,0,325,20,1
784,S,4999,0,325,20,1
755,S,4415,0,325,20,1
756,S,4999,0,325,20,1
688,S,4477,0,325,20,1
689,S,4999,0,325,20,1
783,S,4717,0,325,20,1
784,S,4999,0,325,20,1
675,S,4296,0,325,20,1
676,S,4999,0,325,20,1
704,S,4222,0,325,20,1
705,S,4999,0,325,20,1
785,S,4702,0,325,20,1
786,S,4999,0,325,20,1
785,S,4527,0,325,20,1
851,S,3732,9,325,20,2
786,S,4999,0,325,20,1
852,S,4999,0,325,20,2
677,S,4829,0,325,20,1
678,S,4999,0,325,20,1
771,S,4553,0,325,20,1
772,S,4999,0,325,20,1
757,S,4581,0,325,20,1
758,S,4999,0,325,20,1
807,S,4155,4,325,20,2
808,S,4999,0,325,20,2
765,S,4377,1,325,20,1
766,S,4999,0,325,20,1
690,S,4602,0,325,20,1
691,S,4999,0,325,20,1
706,S,4650,0,325,20,1
707,S,4999,0,325,20,1
787,S,4719,0,325,20,1
788,S,4999,0,325,20,1
773,S,4793,0,325,20,1
774,S,4999,0,325,20,1
767,S,4906,0,325,20,1
768,S,4999,0,325,20,1
759,S,4787,0,325,20,1
760,S,4999,0,325,20,1
785,S,4329,0,325,20,1
786,S,4999,0,325,20,1
787,S,4482,1,325,20,1
788,S,4999,0,325,20,1
708,S,4753,1,325,20,1
709,S,4999,0,325,20,1
775,S,4755,0,325,20,1
776,S,4999,0,325,20,1
789,S,4849,0,325,20,1
790,S,4999,0,325,20,1
789,S,4566,0,325,20,1
790,S,4999,0,325,20,1
769,S,4538,1,325,20,1
770,S,4999,0,325,20,1
679,S,4257,2,325,20,1
680,S,4999,0,325,20,1
777,S,4706,0,325,20,1
778,S,4999,0,325,20,1
791,S,4843,0,325,20,1
792,S,4999,0,325,20,1
761,S,4506,0,325,20,1
762,S,4999,0,325,20,1
681,S,4851,0,325,20,1
682,S,4999,0,325,20,1
853,S,4000,5,325,20,2
854,S,4999,0,325,20,2
787,S,4496,1,325,20,1
788,S,4999,0,325,20,1
692,S,4160,1,325,20,1
693,S,4999,0,325,20,1
793,S,4788,0,325,20,1
794,S,4999,0,325,20,1
875,S,3090,11,325,20,2
876,S,4999,0,325,20,2
694,S,4733,1,325,20,1
695,S,4999,0,325,20,1
763,S,4534,0,325,20,1
764,S,4999,0,325,20,1
683,S,4513,1,325,20,1
684,S,4999,0,325,20,1
855,S,4568,0,325,20,2
856,S,4999,0,325,20,2
791,S,4230,2,325,20,1
792,S,4999,0,325,20,1
795,S,4648,0,325,20,1
796,S,4999,0,325,20,1
771,S,4288,0,325,20,1
772,S,4999,0,325,20,1
779,S,4296,1,325,20,1
780,S,4999,0,325,20,1
710,S,3919,0,325,20,1
711,S,4999,0,325,20,1
857,S,4786,0,325,20,2
858,S,4999,0,325,20,2
877,S,4560,1,325,20,2
878,S,4999,0,325,20,2
789,S,4306,1,325,20,1
790,S,4999,0,325,20,1
793,S,4660,0,325,20,1
794,S,4999,0,325,20,1
712,S,4762,0,325,20,1
713,S,4999,0,325,20,1
879,S,4848,1,325,20,2
880,S,4999,0,325,20,2
765,S,4511,2,325,20,1
766,S,4999,0,325,20,1
809,S,3349,7,325,20,2
810,S,4999,0,325,20,2
696,S,4440,0,325,20,1
697,S,4999,0,325,20,1
773,S,4592,1,325,20,1
774,S,4999,0,325,20,1
797,S,4530,1,325,20,1
798,S,4999,0,325,20,1
685,S,4450,2,325,20,1
686,S,4999,0,325,20,1
781,S,4541,0,325,20,1
782,S,4999,0,325,20,1
775,S,4827,0,325,20,1
776,S,4999,0,325,20,1
799,S,4848,1,325,20,1
800,S,4999,0,325,20,2
811,S,4688,2,325,20,2
812,S,4999,0,325,20,2
881,S,4668,0,325,20,2
882,S,4999,0,325,20,2
783,S,4766,0,325,20,1
784,S,4999,0,325,20,1
687,S,4726,0,325,20,1
688,S,4999,0,325,20,1
791,S,4398,0,325,20,1
792,S,4999,0,325,20,1
795,S,4393,1,325,20,1
796,S,4999,0,325,20,1
777,S,4622,0,325,20,1
778,S,4999,0,325,20,1
698,S,4426,0,325,20,1
699,S,4999,0,325,20,1
714,S,4351,0,325,20,1
715,S,4999,0,325,20,1
883,S,4679,0,325,20,2
884,S,4999,0,325,20,2
801,S,4521,0,325,20,2
802,S,4999,0,325,20,2
700,S,4849,0,325,20,1
701,S,4999,0,325,20,1
859,S,4000,5,325,20,2
860,S,4999,0,325,20,2
767,S,4193,1,325,20,1
768,S,4999,0,325,20,1
689,S,4574,0,325,20,1
690,S,4999,0,325,20,1
785,S,4561,0,325,20,1
786,S,4999,0,325,20,1
813,S,4468,1,325,20,2
814,S,4999,0,325,20,2
885,S,4703,0,325,20,2
886,S,4999,0,325,20,2
797,S,4568,1,325,20,1
798,S,4999,0,325,20,1
793,S,4447,0,325,20,1
794,S,4999,0,325,20,1
861,S,4696,1,325,20,2
862,S,4999,0,325,20,2
815,S,4712,2,325,20,2
816,S,4999,0,325,20,2
803,S,4487,2,325,20,2
804,S,4999,0,325,20,2
817,S,4919,0,325,20,2
818,S,4999,0,325,20,2
799,S,4729,0,325,20,1
800,S,4999,0,325,20,2
887,S,4683,2,325,20,2
888,S,4999,0,325,20,2
787,S,4487,0,325,20,1
788,S,4999,0,325,20,1
819,S,4860,0,325,20,2
820,S,4999,0,325,20,2
889,S,4801,0,325,20,2
890,S,4999,0,325,20,2
863,S,4617,1,325,20,2
864,S,4999,0,325,20,2
795,S,4485,0,325,20,1
796,S,4999,0,325,20,1
691,S,4231,0,325,20,1
692,S,4999,0,325,20,1
702,S,4104,1,325,20,1
703,S,4999,0,325,20,1
769,S,4137,2,325,20,1
770,S,4999,0,325,20,1
789,S,4630,1,325,20,1
790,S,4999,0,325,20,1
797,S,4504,0,325,20,1
798,S,4999,0,325,20,1
801,S,4174,2,325,20,2
704,S,4589,0,325,20,1
802,S,4999,0,325,20,2
705,S,4999,0,325,20,1
693,S,4496,1,325,20,1
694,S,4999,0,325,20,1
771,S,4539,1,325,20,1
772,S,4999,0,325,20,1
865,S,4260,3,325,20,2
866,S,4999,0,325,20,2
805,S,3961,5,325,20,2
806,S,4999,0,325,20,2
791,S,4458,0,325,20,1
792,S,4999,0,325,20,1
799,S,4653,0,325,20,1
800,S,4999,0,325,20,2
779,S,3166,2,325,20,1
780,S,4999,0,325,20,1
803,S,4560,2,325,20,2
804,S,4999,0,325,20,2
773,S,4626,0,325,20,1
774,S,4999,0,325,20,1
807,S,4711,0,325,20,2
808,S,4999,0,325,20,2
793,S,4697,0,325,20,1
794,S,4999,0,325,20,1
867,S,4622,2,325,20,2
868,S,4999,0,325,20,2
891,S,3840,6,325,20,2
892,S,4999,0,325,20,2
695,S,4467,0,325,20,1
696,S,4999,0,325,20,1
706,S,4423,1,325,20,1
707,S,4999,0,325,20,1
716,S,2864,0,325,20,1
717,S,4999,0,325,20,1
795,S,4768,0,325,20,1
796,S,4999,0,325,20,1
801,S,4547,1,325,20,2
802,S,4999,0,325,20,2
708,S,4746,0,325,20,1
709,S,4999,0,325,20,1
893,S,4732,1,325,20,2
894,S,4999,0,325,20,2
697,S,4736,0,325,20,1
698,S,4999,0,325,20,1
805,S,4595,0,325,20,2
806,S,4999,0,325,20,2
869,S,4637,1,325,20,2
870,S,4999,0,325,20,2
781,S,4423,1,325,20,1
782,S,4999,0,325,20,1
775,S,4489,0,325,20,1
776,S,4999,0,325,20,1
895,S,4801,0,325,20,2
896,S,4999,0,325,20,2
710,S,4753,0,325,20,1
711,S,4999,0,325,20,1
797,S,4633,1,325,20,1
798,S,4999,0,325,20,1
803,S,4634,0,325,20,2
804,S,4999,0,325,20,2
897,S,4852,0,325,20,2
898,S,4999,0,325,20,2
783,S,4752,0,325,20,1
784,S,4999,0,325,20,1
807,S,4574,2,325,20,2
808,S,4999,0,325,20,2
821,S,3004,7,325,20,2
822,S,4999,0,325,20,2
718,S,4388,0,325,20,1
719,S,4999,0,325,20,1
777,S,4590,0,325,20,1
778,S,4999,0,325,20,1
699,S,4456,0,325,20,1
871,S,4523,2,325,20,2
700,S,4999,0,325,20,1
872,S,4999,0,325,20,2
712,S,4664,0,325,20,1
713,S,4999,0,325,20,1
809,S,3968,5,325,20,2
810,S,4999,0,325,20,2
799,S,4579,0,325,20,1
800,S,4999,0,325,20,2
809,S,4619,1,325,20,2
810,S,4999,0,325,20,2
805,S,4459,2,325,20,2
806,S,4999,0,325,20,2
720,S,4632,0,325,20,1
721,S,4999,0,325,20,1
873,S,4660,0,325,20,2
874,S,4999,0,325,20,2
714,S,4665,0,325,20,1
715,S,4999,0,325,20,1
779,S,4599,0,325,20,1
780,S,4999,0,325,20,1
801,S,4700,0,325,20,2
802,S,4999,0,325,20,2
722,S,4805,0,325,20,1
723,S,4999,0,325,20,1
803,S,4886,0,325,20,2
804,S,4999,0,325,20,2
899,S,4213,5,325,20,2
900,S,4999,0,325,20,2
701,S,4275,1,325,20,1
702,S,4999,0,325,20,1
781,S,4615,0,325,20,1
782,S,4999,0,325,20,1
785,S,3991,2,325,20,1
786,S,4999,0,325,20,1
805,S,4741,1,325,20,2
806,S,4999,0,325,20,2
716,S,4551,0,325,20,1
717,S,4999,0,325,20,1
811,S,4192,3,325,20,2
812,S,4999,0,325,20,2
807,S,4354,1,325,20,2
808,S,4999,0,325,20,2
823,S,3947,7,325,20,2
824,S,4999,0,325,20,2
724,S,4431,0,325,20,1
725,S,4999,0,325,20,1
718,S,4725,0,325,20,1
719,S,4999,0,325,20,1
787,S,4654,0,325,20,1
788,S,4999,0,325,20,1
811,S,4107,4,325,20,2
812,S,4999,0,325,20,2
783,S,4561,0,325,20,1
784,S,4999,0,325,20,1
825,S,4739,2,325,20,2
826,S,4999,0,325,20,2
809,S,4650,1,325,20,2
810,S,4999,0,325,20,2
807,S,4450,1,325,20,2
808,S,4999,0,325,20,2
726,S,4696,1,325,20,1
727,S,4999,0,325,20,1
789,S,4715,0,325,20,1
790,S,4999,0,325,20,1
703,S,4263,0,325,20,1
704,S,4999,0,325,20,1
901,S,4052,5,325,20,2
902,S,4999,0,325,20,2
785,S,4676,0,325,20,1
786,S,4999,0,325,20,1
813,S,4523,1,325,20,2
814,S,4999,0,325,20,2
813,S,4275,3,325,20,2
814,S,4999,0,325,20,2
720,S,4426,1,325,20,1
721,S,4999,0,325,20,1
791,S,4727,1,325,20,1
792,S,4999,0,325,20,1
787,S,4813,0,325,20,1
788,S,4999,0,325,20,1
827,S,4444,4,325,20,2
828,S,4999,0,325,20,2
811,S,4468,1,325,20,2
812,S,4999,0,325,20,2
793,S,4873,0,325,20,1
794,S,4999,0,325,20,1
903,S,4647,0,325,20,2
904,S,4999,0,325,20,2
815,S,4682,0,325,20,2
816,S,4999,0,325,20,2
728,S,4415,0,325,20,1
729,S,4999,0,325,20,1
795,S,4806,1,325,20,1
796,S,4999,0,325,20,1
789,S,4658,0,325,20,1
790,S,4999,0,325,20,1
705,S,4336,1,325,20,1
706,S,4999,0,325,20,1
722,S,4492,0,325,20,1
723,S,4999,0,325,20,1
730,S,4693,0,325,20,1
731,S,4999,0,325,20,1
815,S,4362,2,325,20,2
816,S,4999,0,325,20,2
791,S,4627,0,325,20,1
792,S,4999,0,325,20,1
707,S,4655,0,325,20,1
708,S,4999,0,325,20,1
905,S,4380,1,325,20,2
906,S,4999,0,325,20,2
813,S,4299,7,325,20,2
814,S,4999,0,325,20,2
732,S,4620,0,325,20,1
733,S,4999,0,325,20,1
724,S,4490,1,325,20,1
725,S,4999,0,325,20,1
817,S,4533,0,325,20,2
818,S,4999,0,325,20,2
793,S,4636,0,325,20,1
794,S,4999,0,325,20,1
875,S,2487,14,325,20,2
876,S,4999,0,325,20,2
907,S,4637,0,325,20,2
908,S,4999,0,325,20,2
734,S,4774,0,325,20,1
735,S,4999,0,325,20,1
829,S,3878,3,325,20,2
830,S,4999,0,325,20,2
817,S,4048,4,325,20,2
818,S,4999,0,325,20,2
809,S,3418,7,325,20,2
810,S,4999,0,325,20,2
709,S,4485,0,325,20,1
710,S,4999,0,325,20,1
811,S,4901,0,325,20,2
812,S,4999,0,325,20,2
736,S,4808,0,325,20,1
737,S,4999,0,325,20,1
819,S,4639,0,325,20,2
820,S,4999,0,325,20,2
819,S,4770,1,325,20,2
820,S,4999,0,325,20,2
797,S,3892,1,325,20,1
798,S,4999,0,325,20,1
795,S,4615,1,325,20,1
796,S,4999,0,325,20,1
877,S,4576,1,325,20,2
878,S,4999,0,325,20,2
909,S,4586,2,325,20,2
910,S,4999,0,325,20,2
813,S,4758,0,325,20,2
814,S,4999,0,325,20,2
799,S,4738,0,325,20,1
800,S,4999,0,325,20,2
797,S,4781,0,325,20,1
798,S,4999,0,325,20,1
711,S,4540,0,325,20,1
712,S,4999,0,325,20,1
726,S,4208,1,325,20,1
727,S,4999,0,325,20,1
879,S,4770,0,325,20,2
880,S,4999,0,325,20,2
801,S,4880,0,325,20,2
802,S,4999,1,325,20,2
911,S,4677,1,325,20,2
912,S,4999,0,325,20,2
831,S,4206,1,325,20,2
832,S,4999,0,325,20,2
713,S,4700,0,325,20,1
714,S,4999,0,325,20,1
821,S,4356,4,325,20,2
822,S,4999,0,325,20,2
913,S,4667,0,325,20,2
914,S,4999,0,325,20,2
799,S,4403,0,325,20,1
800,S,4999,0,325,20,2
728,S,4423,0,325,20,1
729,S,4999,0,325,20,1
881,S,4389,3,325,20,2
882,S,4999,1,325,20,2
821,S,3921,2,325,20,2
822,S,4999,0,325,20,2
715,S,4532,0,325,20,1
716,S,4999,0,325,20,1
803,S,4179,3,325,20,2
804,S,4999,0,325,20,2
815,S,3907,5,325,20,2
816,S,4999,0,325,20,2
815,S,3080,7,325,20,2
816,S,4999,0,325,20,2
823,S,4733,0,325,20,2
824,S,4999,0,325,20,2
730,S,4421,1,325,20,1
731,S,4999,0,325,20,1
738,S,3377,2,325,20,1
739,S,4999,0,325,20,1
823,S,4073,1,325,20,2
824,S,4999,0,325,20,2
833,S,3952,2,325,20,2
834,S,4999,0,325,20,2
717,S,4447,0,325,20,1
718,S,4999,0,325,20,1
740,S,4790,1,325,20,1
741,S,4999,0,325,20,1
742,S,4894,0,325,20,1
743,S,4999,0,325,20,1
732,S,4503,0,325,20,1
733,S,4999,0,325,20,1
744,S,4860,0,325,20,1
745,S,4999,0,325,20,1
805,S,4187,4,325,20,2
806,S,4999,0,325,20,2
825,S,4460,1,325,20,2
826,S,4999,0,325,20,2
817,S,4158,2,325,20,2
818,S,4999,0,325,20,2
827,S,4871,0,325,20,2
828,S,4999,0,325,20,2
719,S,4374,0,325,20,1
720,S,4999,0,325,20,1
835,S,4345,2,325,20,2
836,S,4999,0,325,20,2
817,S,3945,4,325,20,2
818,S,4999,0,325,20,2
807,S,4725,0,325,20,2
808,S,4999,0,325,20,2
746,S,4373,0,325,20,1
747,S,4999,0,325,20,1
721,S,4604,1,325,20,1
722,S,4999,0,325,20,1
819,S,4633,1,325,20,2
820,S,4999,0,325,20,2
819,S,4451,1,325,20,2
820,S,4999,0,325,20,2
723,S,4861,0,325,20,1
724,S,4999,0,325,20,1
837,S,4468,1,325,20,2
838,S,4999,0,325,20,2
883,S,3163,10,325,20,2
884,S,4999,0,325,20,2
748,S,4795,0,325,20,1
749,S,4999,0,325,20,1
809,S,4411,1,325,20,2
810,S,4999,0,325,20,2
915,S,2896,11,325,20,2
916,S,4999,0,325,20,2
801,S,2955,8,325,20,2
802,S,4999,0,325,20,2
829,S,4321,3,325,20,2
830,S,4999,0,325,20,2
821,S,4728,1,325,20,2
822,S,4999,0,325,20,2
821,S,4661,1,325,20,2
822,S,4999,0,325,20,2
825,S,3313,8,325,20,2
826,S,4999,0,325,20,2
839,S,4768,0,325,20,2
840,S,4999,0,325,20,2
734,S,3893,3,325,20,1
735,S,4999,0,325,20,1
831,S,4786,2,325,20,2
832,S,4999,0,325,20,2
736,S,4859,0,325,20,1
737,S,4999,0,325,20,1
750,S,4521,1,325,20,1
751,S,4999,0,325,20,1
885,S,4464,2,325,20,2
886,S,4999,0,325,20,2
833,S,4777,0,325,20,2
834,S,4999,0,325,20,2
738,S,4833,0,325,20,1
739,S,4999,0,325,20,1
803,S,4501,2,325,20,2
804,S,4999,0,325,20,2
725,S,4378,0,325,20,1
726,S,4999,0,325,20,1
827,S,4495,2,325,20,2
828,S,4999,0,325,20,2
811,S,4370,3,325,20,2
812,S,4999,0,325,20,2
752,S,4677,0,325,20,1
753,S,4999,0,325,20,1
740,S,4708,0,325,20,1
741,S,4999,0,325,20,1
829,S,4754,0,325,20,2
830,S,4999,0,325,20,2
823,S,4179,3,325,20,2
824,S,4999,0,325,20,2
887,S,4518,1,325,20,2
888,S,4999,0,325,20,2
841,S,4168,4,325,20,2
842,S,4999,0,325,20,2
805,S,4467,1,325,20,2
806,S,4999,0,325,20,2
727,S,4452,0,325,20,1
728,S,4999,0,325,20,1
754,S,4651,0,325,20,1
755,S,4999,0,325,20,1
917,S,3846,7,325,20,2
918,S,4999,0,325,20,2
831,S,4666,1,325,20,2
832,S,4999,0,325,20,2
742,S,4553,0,325,20,1
743,S,4999,0,325,20,1
835,S,4094,3,325,20,2
836,S,4999,0,325,20,2
813,S,4243,2,325,20,2
814,S,4999,0,325,20,2
756,S,4691,0,325,20,1
757,S,4999,0,325,20,1
833,S,4748,0,325,20,2
834,S,4999,0,325,20,2
825,S,4395,0,325,20,2
826,S,4999,0,325,20,2
807,S,4536,0,325,20,2
808,S,4999,0,325,20,2
744,S,4735,0,325,20,1
745,S,4999,0,325,20,1
758,S,4736,0,325,20,1
759,S,4999,0,325,20,1
843,S,4250,1,325,20,2
844,S,4999,0,325,20,2
729,S,4332,0,325,20,1
730,S,4999,0,325,20,1
919,S,4383,2,325,20,2
920,S,4999,0,325,20,2
889,S,4089,7,325,20,2
890,S,4999,0,325,20,2
827,S,4582,0,325,20,2
828,S,4999,0,325,20,2
731,S,4738,0,325,20,1
732,S,4999,0,325,20,1
837,S,4289,2,325,20,2
838,S,4999,0,325,20,2
835,S,4370,1,325,20,2
836,S,4999,0,325,20,2
809,S,4328,1,325,20,2
810,S,4999,0,325,20,2
746,S,4270,0,325,20,1
747,S,4999,0,325,20,1
823,S,2842,6,325,20,2
824,S,4999,0,325,20,2
829,S,4614,0,325,20,2
830,S,4999,0,325,20,2
845,S,4379,3,325,20,2
846,S,4999,0,325,20,2
837,S,4613,1,325,20,2
838,S,4999,0,325,20,2
733,S,4518,0,325,20,1
734,S,4999,0,325,20,1
760,S,4042,3,325,20,1
761,S,4999,0,325,20,1
831,S,4593,1,325,20,2
832,S,4999,0,325,20,2
847,S,4533,2,325,20,2
848,S,4999,0,325,20,2
748,S,4427,0,325,20,1
749,S,4999,0,325,20,1
891,S,4009,4,325,20,2
892,S,4999,0,325,20,2
735,S,4589,0,325,20,1
736,S,4999,0,325,20,1
921,S,3877,6,325,20,2
922,S,4999,0,325,20,2
839,S,4507,0,325,20,2
840,S,4999,0,325,20,2
839,S,4068,1,325,20,2
840,S,4999,0,325,20,2
815,S,3317,6,325,20,2
816,S,4999,0,325,20,2
893,S,4770,2,325,20,2
894,S,4999,0,325,20,2
762,S,4526,0,325,20,1
763,S,4999,0,325,20,1
811,S,4052,1,325,20,2
812,S,4999,0,325,20,2
841,S,4826,1,325,20,2
842,S,4999,0,325,20,2
750,S,4618,1,325,20,1
751,S,4999,0,325,20,1
825,S,3969,3,325,20,2
826,S,4999,0,325,20,2
841,S,4656,1,325,20,2
842,S,4999,0,325,20,2
764,S,4691,0,325,20,1
765,S,4999,1,325,20,1
817,S,4626,2,325,20,2
818,S,4999,0,325,20,2
737,S,4424,0,325,20,1
738,S,4999,0,325,20,1
923,S,4421,3,325,20,2
924,S,4999,0,325,20,2
813,S,4483,1,325,20,2
814,S,4999,0,325,20,2
849,S,4139,6,325,20,2
850,S,4999,0,325,20,2
752,S,4528,1,325,20,1
753,S,4999,0,325,20,1
843,S,4678,1,325,20,2
844,S,4999,0,325,20,2
827,S,4536,1,325,20,2
828,S,4999,0,325,20,2
829,S,4921,1,325,20,2
830,S,4999,0,325,20,2
739,S,4616,0,325,20,1
740,S,4999,0,325,20,1
843,S,4285,3,325,20,2
844,S,4999,0,325,20,2
819,S,4502,3,325,20,2
820,S,4999,0,325,20,2
925,S,4482,0,325,20,2
926,S,4999,0,325,20,2
833,S,3685,4,325,20,2
834,S,4999,0,325,20,2
845,S,4607,0,325,20,2
846,S,4999,0,325,20,2
851,S,4583,3,325,20,2
852,S,4999,0,325,20,2
741,S,4751,0,325,20,1
742,S,4999,0,325,20,1
766,S,4286,0,325,20,1
767,S,4999,0,325,20,1
831,S,4608,0,325,20,2
832,S,4999,0,325,20,2
815,S,4396,3,325,20,2
816,S,4999,0,325,20,2
754,S,4382,0,325,20,1
755,S,4999,0,325,20,1
847,S,4731,2,325,20,2
848,S,4999,0,325,20,2
835,S,4627,2,325,20,2
836,S,4999,0,325,20,2
845,S,4462,2,325,20,2
846,S,4999,0,325,20,2
927,S,4566,2,325,20,2
928,S,4999,0,325,20,2
743,S,4667,1,325,20,1
744,S,4999,0,325,20,1
768,S,4495,1,325,20,1
769,S,4999,0,325,20,1
929,S,4747,1,325,20,2
930,S,4999,0,325,20,2
817,S,4527,0,325,20,2
818,S,4999,0,325,20,2
895,S,3335,9,325,20,2
896,S,4999,0,325,20,2
745,S,4676,1,325,20,1
746,S,4999,0,325,20,1
756,S,4462,0,325,20,1
757,S,4999,0,325,20,1
847,S,4450,0,325,20,2
848,S,4999,0,325,20,2
849,S,4338,1,325,20,2
850,S,4999,0,325,20,2
833,S,4122,2,325,20,2
834,S,4999,0,325,20,2
853,S,3967,4,325,20,2
854,S,4999,0,325,20,2
837,S,4065,2,325,20,2
838,S,4999,0,325,20,2
851,S,4651,1,325,20,2
852,S,4999,0,325,20,2
770,S,4266,2,325,20,1
771,S,4999,0,325,20,1
747,S,4371,0,325,20,1
748,S,4999,0,325,20,1
849,S,4486,1,325,20,2
850,S,4999,0,325,20,2
835,S,4606,0,325,20,2
836,S,4999,0,325,20,2
758,S,4255,1,325,20,1
759,S,4999,0,325,20,1
839,S,4559,0,325,20,2
853,S,4588,0,325,20,2
840,S,4999,0,325,20,2
854,S,4999,0,325,20,2
772,S,4593,0,325,20,1
773,S,4999,0,325,20,1
897,S,3908,5,325,20,2
898,S,4999,0,325,20,2
851,S,4636,1,325,20,2
852,S,4999,0,325,20,2
819,S,3902,4,325,20,2
820,S,4999,0,325,20,2
931,S,3853,7,325,20,2
932,S,4999,0,325,20,2
774,S,4719,0,325,20,1
775,S,4999,0,325,20,1
841,S,4678,0,325,20,2
842,S,4999,0,325,20,2
837,S,4403,1,325,20,2
838,S,4999,0,325,20,2
749,S,4288,2,325,20,1
750,S,4999,0,325,20,1
899,S,4654,1,325,20,2
900,S,4999,0,325,20,2
821,S,4638,0,325,20,2
822,S,4999,0,325,20,2
839,S,4864,0,325,20,2
840,S,4999,0,325,20,2
760,S,4286,0,325,20,1
761,S,4999,0,325,20,1
776,S,4732,0,325,20,1
777,S,4999,0,325,20,1
751,S,4744,0,325,20,1
752,S,4999,0,325,20,1
853,S,4381,2,325,20,2
854,S,4999,0,325,20,2
855,S,4199,5,325,20,2
856,S,4999,0,325,20,2
821,S,2307,7,325,20,2
822,S,4999,0,325,20,2
753,S,4671,0,325,20,1
754,S,4999,0,325,20,1
855,S,4685,1,325,20,2
856,S,4999,0,325,20,2
762,S,4421,1,325,20,1
763,S,4999,0,325,20,1
857,S,4664,1,325,20,2
858,S,4999,0,325,20,2
933,S,3872,5,325,20,2
934,S,4999,0,325,20,2
755,S,4717,1,325,20,1
756,S,4999,0,325,20,1
823,S,4656,1,325,20,2
824,S,4999,0,325,20,2
778,S,4236,0,325,20,1
779,S,4999,0,325,20,1
857,S,4659,0,325,20,2
858,S,4999,0,325,20,2
935,S,4793,0,325,20,2
936,S,4999,0,325,20,2
841,S,4033,2,325,20,2
842,S,4999,0,325,20,2
757,S,4654,1,325,20,1
758,S,4999,0,325,20,1
764,S,4520,1,325,20,1
765,S,4999,0,325,20,1
859,S,4743,2,325,20,2
860,S,4999,0,325,20,2
825,S,4555,2,325,20,2
826,S,4999,0,325,20,2
780,S,4611,0,325,20,1
781,S,4999,0,325,20,1
823,S,3660,4,325,20,2
824,S,4999,0,325,20,2
859,S,4311,3,325,20,2
860,S,4999,0,325,20,2
843,S,4526,1,325,20,2
844,S,4999,0,325,20,2
901,S,3472,10,325,20,2
902,S,4999,0,325,20,2
937,S,4372,1,325,20,2
938,S,4999,0,325,20,2
759,S,4498,1,325,20,1
760,S,4999,0,325,20,1
861,S,4505,1,325,20,2
862,S,4999,0,325,20,2
766,S,4466,0,325,20,1
767,S,4999,0,325,20,1
782,S,4507,0,325,20,1
783,S,4999,0,325,20,1
761,S,4828,0,325,20,1
762,S,4999,0,325,20,1
903,S,4627,1,325,20,2
904,S,4999,0,325,20,2
939,S,4708,0,325,20,2
940,S,4999,0,325,20,2
784,S,4796,1,325,20,1
785,S,4999,0,325,20,1
845,S,4423,1,325,20,2
846,S,4999,0,325,20,2
768,S,4608,0,325,20,1
769,S,4999,0,325,20,1
843,S,2786,6,325,20,2
844,S,4999,0,325,20,2
827,S,3874,5,325,20,2
828,S,4999,0,325,20,2
941,S,4541,0,325,20,2
942,S,4999,0,325,20,2
